id_funcionario;ano_mes;ativo_no_mes;uf;unidade;area;cargo;regime;turno;escala;dias_uteis_mes;base_horas_mes
FUNC0224;2025-05;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;19;149
FUNC0224;2025-06;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;22;178
FUNC0225;2025-01;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;21;148
FUNC0225;2025-02;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;20;142
FUNC0225;2025-03;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;23;163
FUNC0225;2025-04;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;22;158
FUNC0225;2025-05;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;21;150
FUNC0225;2025-06;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;20;144
FUNC0226;2025-01;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;20;144
FUNC0226;2025-02;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;21;150
FUNC0226;2025-03;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;23;169
FUNC0226;2025-04;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;22;156
FUNC0226;2025-05;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;19;136
FUNC0226;2025-06;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;20;144
FUNC0227;2025-01;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;23;166
FUNC0227;2025-02;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;19;135
FUNC0227;2025-03;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;23;166
FUNC0227;2025-04;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;20;145
FUNC0227;2025-05;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;19;138
FUNC0227;2025-06;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;20;145
FUNC0228;2025-01;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;21;169
FUNC0228;2025-02;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;23;184
FUNC0228;2025-03;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;22;176
FUNC0228;2025-04;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;21;168
FUNC0228;2025-05;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;19;151
FUNC0228;2025-06;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;19;152
FUNC0229;2025-01;0;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;22;178
FUNC0229;2025-02;0;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;21;168
FUNC0229;2025-03;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;21;167
FUNC0229;2025-04;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;20;162
FUNC0229;2025-05;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;22;178
FUNC0229;2025-06;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;23;185
FUNC0230;2025-01;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;19;182
FUNC0230;2025-02;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;20;182
FUNC0230;2025-03;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;22;179
FUNC0230;2025-04;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;19;181
FUNC0230;2025-05;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;20;174
FUNC0230;2025-06;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;22;185
FUNC0231;2025-01;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;20;143
FUNC0231;2025-02;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;19;138
FUNC0231;2025-03;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;21;150
FUNC0231;2025-04;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;19;136
FUNC0231;2025-05;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;20;142
FUNC0231;2025-06;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;20;142
FUNC0232;2025-01;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;22;178
FUNC0232;2025-02;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;169
FUNC0232;2025-03;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;22;174
FUNC0232;2025-04;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;19;154
FUNC0232;2025-05;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;166
FUNC0232;2025-06;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;165
FUNC0233;2025-01;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;20;161
FUNC0233;2025-02;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;19;149
FUNC0233;2025-03;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;20;161
FUNC0233;2025-04;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;22;175
FUNC0233;2025-05;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;22;177
FUNC0233;2025-06;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;20;158
FUNC0234;2025-01;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;22;157
FUNC0234;2025-02;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;22;156
FUNC0234;2025-03;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;22;160
FUNC0234;2025-04;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;20;144
FUNC0234;2025-05;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;19;139
FUNC0234;2025-06;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;19;138
FUNC0235;2025-01;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;20;143
FUNC0235;2025-02;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;23;164
FUNC0235;2025-03;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;20;140
FUNC0235;2025-04;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;22;154
FUNC0235;2025-05;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;23;161
FUNC0235;2025-06;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;22;156
FUNC0236;2025-01;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;23;178
FUNC0236;2025-02;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;22;178
FUNC0236;2025-03;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;20;178
FUNC0236;2025-04;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;21;179
FUNC0236;2025-05;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;22;181
FUNC0236;2025-06;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;23;179
FUNC0237;2025-01;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;20;160
FUNC0237;2025-02;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;23;185
FUNC0237;2025-03;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;20;162
FUNC0237;2025-04;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;19;151
FUNC0237;2025-05;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;20;160
FUNC0237;2025-06;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;19;151
FUNC0238;2025-01;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;23;184
FUNC0238;2025-02;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;19;153
FUNC0238;2025-03;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;19;152
FUNC0238;2025-04;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;19;149
FUNC0238;2025-05;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;21;165
FUNC0238;2025-06;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;23;185
FUNC0239;2025-01;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;19;154
FUNC0239;2025-02;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;20;161
FUNC0239;2025-03;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;20;159
FUNC0239;2025-04;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;21;165
FUNC0239;2025-05;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;19;150
FUNC0239;2025-06;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;23;186
FUNC0240;2025-01;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;22;181
FUNC0240;2025-02;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;21;180
FUNC0240;2025-03;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;20;179
FUNC0240;2025-04;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;20;179
FUNC0240;2025-05;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;20;180
FUNC0240;2025-06;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;21;181
FUNC0241;2025-01;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;22;157
FUNC0241;2025-02;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;21;149
FUNC0241;2025-03;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;21;149
FUNC0241;2025-04;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;22;157
FUNC0241;2025-05;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;23;163
FUNC0241;2025-06;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;19;135
FUNC0242;2025-01;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;22;177
FUNC0242;2025-02;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;23;179
FUNC0242;2025-03;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;19;155
FUNC0242;2025-04;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;21;166
FUNC0242;2025-05;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;19;153
FUNC0242;2025-06;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;22;176
FUNC0243;2025-01;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;23;183
FUNC0243;2025-02;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;21;169
FUNC0243;2025-03;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;22;179
FUNC0243;2025-04;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;22;176
FUNC0243;2025-05;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;23;186
FUNC0243;2025-06;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;20;161
FUNC0244;2025-01;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;20;155
FUNC0244;2025-02;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;22;173
FUNC0244;2025-03;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;20;160
FUNC0244;2025-04;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;19;153
FUNC0244;2025-05;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;23;184
FUNC0244;2025-06;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;20;164
FUNC0245;2025-01;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;22;172
FUNC0245;2025-02;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;19;153
FUNC0245;2025-03;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;20;160
FUNC0245;2025-04;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;21;167
FUNC0245;2025-05;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;19;151
FUNC0245;2025-06;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;23;189
FUNC0246;2025-01;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;23;185
FUNC0246;2025-02;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;21;168
FUNC0246;2025-03;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;19;154
FUNC0246;2025-04;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;21;169
FUNC0246;2025-05;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;22;179
FUNC0246;2025-06;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;20;161
FUNC0247;2025-01;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;21;168
FUNC0247;2025-02;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;23;180
FUNC0247;2025-03;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;20;160
FUNC0247;2025-04;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;21;167
FUNC0247;2025-05;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;20;161
FUNC0247;2025-06;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;23;184
FUNC0248;2025-01;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;21;171
FUNC0248;2025-02;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;23;182
FUNC0248;2025-03;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;22;172
FUNC0248;2025-04;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;20;159
FUNC0248;2025-05;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;23;182
FUNC0248;2025-06;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;19;152
FUNC0249;2025-01;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;23;166
FUNC0249;2025-02;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;19;138
FUNC0249;2025-03;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;23;164
FUNC0249;2025-04;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;19;136
FUNC0249;2025-05;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;22;155
FUNC0249;2025-06;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;20;144
FUNC0250;2025-01;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;23;184
FUNC0250;2025-02;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;23;182
FUNC0250;2025-03;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;20;157
FUNC0250;2025-04;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;21;166
FUNC0250;2025-05;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;21;166
FUNC0250;2025-06;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;20;157
FUNC0251;2025-01;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;21;180
FUNC0251;2025-02;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;20;180
FUNC0251;2025-03;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;21;182
FUNC0251;2025-04;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;19;180
FUNC0251;2025-05;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;20;177
FUNC0251;2025-06;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;23;179
FUNC0252;2025-01;0;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;22;160
FUNC0252;2025-02;0;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;19;137
FUNC0252;2025-03;0;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;20;142
FUNC0252;2025-04;1;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;21;151
FUNC0252;2025-05;1;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;23;161
FUNC0252;2025-06;1;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;21;148
FUNC0253;2025-01;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;22;176
FUNC0253;2025-02;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;20;160
FUNC0253;2025-03;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;20;156
FUNC0253;2025-04;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;22;177
FUNC0253;2025-05;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;20;158
FUNC0253;2025-06;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;20;158
FUNC0254;2025-01;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;22;171
FUNC0254;2025-02;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;20;159
FUNC0254;2025-03;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;22;174
FUNC0254;2025-04;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;20;158
FUNC0254;2025-05;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;23;180
FUNC0254;2025-06;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;22;174
FUNC0255;2025-01;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;22;176
FUNC0255;2025-02;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;19;153
FUNC0255;2025-03;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;22;177
FUNC0255;2025-04;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;19;154
FUNC0255;2025-05;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;20;159
FUNC0255;2025-06;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;23;182
FUNC0256;2025-01;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;21;169
FUNC0256;2025-02;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;23;185
FUNC0256;2025-03;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;19;152
FUNC0256;2025-04;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;19;149
FUNC0256;2025-05;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;19;152
FUNC0256;2025-06;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;20;161
FUNC0257;2025-01;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;21;150
FUNC0257;2025-02;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;20;144
FUNC0257;2025-03;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;20;145
FUNC0257;2025-04;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;21;150
FUNC0257;2025-05;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;23;166
FUNC0257;2025-06;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;22;156
FUNC0258;2025-01;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;170
FUNC0258;2025-02;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;20;159
FUNC0258;2025-03;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;19;150
FUNC0258;2025-04;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;22;175
FUNC0258;2025-05;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;23;182
FUNC0258;2025-06;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;20;157
FUNC0259;2025-01;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;20;144
FUNC0259;2025-02;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;21;152
FUNC0259;2025-03;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;20;142
FUNC0259;2025-04;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;23;165
FUNC0259;2025-05;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;22;157
FUNC0259;2025-06;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;23;163
FUNC0260;2025-01;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;20;143
FUNC0260;2025-02;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;22;155
FUNC0260;2025-03;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;20;144
FUNC0260;2025-04;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;21;152
FUNC0260;2025-05;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;19;137
FUNC0260;2025-06;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;21;151
FUNC0261;2025-01;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;20;157
FUNC0261;2025-02;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;20;160
FUNC0261;2025-03;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;20;159
FUNC0261;2025-04;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;23;182
FUNC0261;2025-05;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;19;154
FUNC0261;2025-06;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;19;154
FUNC0262;2025-01;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;22;160
FUNC0262;2025-02;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;22;157
FUNC0262;2025-03;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;21;152
FUNC0262;2025-04;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;21;150
FUNC0262;2025-05;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;19;140
FUNC0262;2025-06;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;23;165
FUNC0263;2025-01;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;22;180
FUNC0263;2025-02;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;20;156
FUNC0263;2025-03;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;21;167
FUNC0263;2025-04;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;21;172
FUNC0263;2025-05;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;20;159
FUNC0263;2025-06;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;20;161
FUNC0264;2025-01;1;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;19;155
FUNC0264;2025-02;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;21;167
FUNC0264;2025-03;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;19;155
FUNC0264;2025-04;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;21;169
FUNC0264;2025-05;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;20;160
FUNC0264;2025-06;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;21;164
FUNC0265;2025-01;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;20;163
FUNC0265;2025-02;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;23;181
FUNC0265;2025-03;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;20;158
FUNC0265;2025-04;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;22;175
FUNC0265;2025-05;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;23;184
FUNC0265;2025-06;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;22;174
FUNC0266;2025-01;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;22;175
FUNC0266;2025-02;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;21;168
FUNC0266;2025-03;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;22;177
FUNC0266;2025-04;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;22;174
FUNC0266;2025-05;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;22;174
FUNC0266;2025-06;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;19;152
FUNC0267;2025-01;0;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;21;168
FUNC0267;2025-02;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;22;176
FUNC0267;2025-03;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;23;184
FUNC0267;2025-04;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;23;185
FUNC0267;2025-05;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;19;151
FUNC0267;2025-06;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;19;153
FUNC0268;2025-01;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;23;166
FUNC0268;2025-02;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;20;147
FUNC0268;2025-03;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;20;142
FUNC0268;2025-04;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;23;166
FUNC0268;2025-05;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;22;159
FUNC0268;2025-06;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;22;158
FUNC0269;2025-01;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;23;162
FUNC0269;2025-02;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;20;140
FUNC0269;2025-03;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;20;140
FUNC0269;2025-04;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;21;148
FUNC0269;2025-05;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;19;137
FUNC0269;2025-06;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;23;164
