id_funcionario;ano_mes;ativo_no_mes;uf;unidade;area;cargo;regime;turno;escala;dias_uteis_mes;base_horas_mes
FUNC0447;2025-09;1;BA;Filial Leste;Comercial;Especialista;CLT;Comercial;6x1;24;192
FUNC0448;2025-09;1;PI;Filial Norte;Engenharia;Coordenador;CLT;Diurno;12x36;21;168
FUNC0448;2025-09;1;PI;Filial Norte;Engenharia;Coordenador;CLT;Diurno;12x36;23;184
FUNC0449;2025-09;1;CE;Filial Oeste;Operações;Coordenador;CLT;Noturno;5x2;24;192
FUNC0449;2025-09;1;CE;Filial Oeste;Operações;Coordenador;CLT;Noturno;5x2;21;168
FUNC0450;2025-09;0;CE;Matriz;Atendimento;Especialista;CLT;Noturno;6x1;23;184
FUNC0450;2025-09;1;CE;Matriz;Atendimento;Especialista;CLT;Noturno;6x1;23;184
FUNC0451;2025-09;1;RN;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;20;160
FUNC0451;2025-09;0;RN;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;18;144
FUNC0452;2025-09;1;PB;Filial Leste;Comercial;Analista;CLT;Noturno;12x36;24;192
FUNC0452;2025-09;1;PB;Filial Leste;Comercial;Analista;CLT;Noturno;12x36;21;168
FUNC0453;2025-09;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;22;176
FUNC0453;2025-09;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;20;160
FUNC0454;2025-09;1;CE;Filial Sul;Backoffice;Assistente;PJ;Comercial;6x1;18;144
FUNC0454;2025-09;1;CE;Filial Sul;Backoffice;Assistente;PJ;Comercial;6x1;20;160
FUNC0455;2025-09;1;RN;Filial Oeste;Operações;Coordenador;PJ;Diurno;5x2;19;152
FUNC0455;2025-09;1;RN;Filial Oeste;Operações;Coordenador;PJ;Diurno;5x2;23;184
FUNC0456;2025-09;1;PI;Matriz;Operações;Especialista;CLT;Noturno;5x2;22;176
FUNC0456;2025-09;1;PI;Matriz;Operações;Especialista;CLT;Noturno;5x2;20;160
FUNC0457;2025-09;1;RN;Matriz;Atendimento;Coordenador;CLT;Noturno;6x1;22;176
FUNC0457;2025-09;1;RN;Matriz;Atendimento;Coordenador;CLT;Noturno;6x1;20;160
FUNC0458;2025-09;1;RN;Matriz;Backoffice;Técnico;CLT;Diurno;6x1;24;192
FUNC0458;2025-09;1;RN;Matriz;Backoffice;Técnico;CLT;Diurno;6x1;20;160
FUNC0459;2025-09;1;PB;Filial Leste;Comercial;Coordenador;CLT;Noturno;5x2;24;192
FUNC0459;2025-09;1;PB;Filial Leste;Comercial;Coordenador;CLT;Noturno;5x2;23;184
FUNC0460;2025-09;1;CE;Matriz;Atendimento;Assistente;CLT;Diurno;5x2;19;152
FUNC0460;2025-09;1;CE;Matriz;Atendimento;Assistente;CLT;Diurno;5x2;23;184
FUNC0461;2025-09;1;RN;Filial Norte;Comercial;Especialista;CLT;Noturno;5x2;22;176
FUNC0461;2025-09;1;RN;Filial Norte;Comercial;Especialista;CLT;Noturno;5x2;20;160
FUNC0462;2025-09;1;PB;Filial Oeste;Atendimento;Especialista;CLT;Diurno;6x1;23;184
FUNC0462;2025-09;1;PB;Filial Oeste;Atendimento;Especialista;CLT;Diurno;6x1;23;184
FUNC0463;2025-09;1;PE;Filial Norte;Backoffice;Analista;CLT;Diurno;5x2;22;176
FUNC0463;2025-09;0;PE;Filial Norte;Backoffice;Analista;CLT;Diurno;5x2;21;168
FUNC0464;2025-09;1;PB;Filial Leste;Comercial;Técnico;CLT;Comercial;5x2;23;184
FUNC0464;2025-09;1;PB;Filial Leste;Comercial;Técnico;CLT;Comercial;5x2;22;176
FUNC0465;2025-09;1;CE;Matriz;Engenharia;Técnico;CLT;Diurno;5x2;20;160
FUNC0465;2025-09;1;CE;Matriz;Engenharia;Técnico;CLT;Diurno;5x2;19;152
FUNC0466;2025-09;1;RN;Filial Norte;Atendimento;Técnico;CLT;Diurno;6x1;18;144
FUNC0466;2025-09;1;RN;Filial Norte;Atendimento;Técnico;CLT;Diurno;6x1;24;192
FUNC0467;2025-09;1;BA;Matriz;Engenharia;Assistente;CLT;Diurno;5x2;22;176
FUNC0467;2025-09;1;BA;Matriz;Engenharia;Assistente;CLT;Diurno;5x2;21;168
FUNC0468;2025-09;1;CE;Filial Leste;Atendimento;Analista;CLT;Diurno;5x2;19;152
FUNC0468;2025-09;1;CE;Filial Leste;Atendimento;Analista;CLT;Diurno;5x2;23;184
FUNC0469;2025-09;0;PE;Filial Oeste;Atendimento;Técnico;CLT;Comercial;5x2;23;184
FUNC0469;2025-09;1;PE;Filial Oeste;Atendimento;Técnico;CLT;Comercial;5x2;24;192
FUNC0470;2025-09;1;BA;Matriz;Comercial;Analista;CLT;Diurno;6x1;19;152
FUNC0470;2025-09;1;BA;Matriz;Comercial;Analista;CLT;Diurno;6x1;22;176
FUNC0471;2025-09;1;BA;Filial Leste;Comercial;Coordenador;CLT;Diurno;6x1;19;152
FUNC0471;2025-09;1;BA;Filial Leste;Comercial;Coordenador;CLT;Diurno;6x1;20;160
FUNC0472;2025-09;1;PE;Filial Oeste;Operações;Técnico;CLT;Noturno;5x2;22;176
FUNC0472;2025-09;1;PE;Filial Oeste;Operações;Técnico;CLT;Noturno;5x2;22;176
FUNC0473;2025-09;1;BA;Filial Leste;Atendimento;Coordenador;CLT;Diurno;5x2;20;160
FUNC0473;2025-09;0;BA;Filial Leste;Atendimento;Coordenador;CLT;Diurno;5x2;23;184
FUNC0474;2025-09;1;PE;Matriz;Engenharia;Analista;CLT;Diurno;12x36;24;192
FUNC0474;2025-09;1;PE;Matriz;Engenharia;Analista;CLT;Diurno;12x36;24;192
FUNC0475;2025-09;1;CE;Filial Sul;Operações;Especialista;CLT;Diurno;5x2;21;168
FUNC0475;2025-09;1;CE;Filial Sul;Operações;Especialista;CLT;Diurno;5x2;19;152
FUNC0476;2025-09;1;CE;Filial Leste;Atendimento;Especialista;CLT;Comercial;5x2;19;152
FUNC0476;2025-09;1;CE;Filial Leste;Atendimento;Especialista;CLT;Comercial;5x2;22;176
FUNC0477;2025-09;1;PB;Matriz;Engenharia;Especialista;CLT;Comercial;6x1;21;168
FUNC0477;2025-09;1;PB;Matriz;Engenharia;Especialista;CLT;Comercial;6x1;19;152
FUNC0478;2025-09;1;BA;Filial Leste;Operações;Coordenador;PJ;Diurno;5x2;20;160
FUNC0478;2025-09;1;BA;Filial Leste;Operações;Coordenador;PJ;Diurno;5x2;21;168
FUNC0479;2025-09;1;PE;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;20;160
FUNC0479;2025-09;1;PE;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;21;168
FUNC0480;2025-09;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;21;168
FUNC0480;2025-09;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;21;168
FUNC0481;2025-09;1;BA;Filial Oeste;Backoffice;Assistente;CLT;Comercial;5x2;21;168
FUNC0481;2025-09;1;BA;Filial Oeste;Backoffice;Assistente;CLT;Comercial;5x2;23;184
FUNC0482;2025-09;1;BA;Filial Oeste;Atendimento;Especialista;CLT;Diurno;6x1;19;152
FUNC0482;2025-09;1;BA;Filial Oeste;Atendimento;Especialista;CLT;Diurno;6x1;22;176
FUNC0483;2025-09;1;RN;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;5x2;24;192
FUNC0483;2025-09;1;RN;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;5x2;23;184
FUNC0484;2025-09;1;CE;Filial Sul;Engenharia;Coordenador;PJ;Noturno;5x2;20;160
FUNC0484;2025-09;1;CE;Filial Sul;Engenharia;Coordenador;PJ;Noturno;5x2;22;176
FUNC0485;2025-09;1;CE;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;20;160
FUNC0485;2025-09;1;CE;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;22;176
FUNC0486;2025-09;1;CE;Matriz;Comercial;Coordenador;CLT;Noturno;12x36;21;168
FUNC0486;2025-09;1;CE;Matriz;Comercial;Coordenador;CLT;Noturno;12x36;23;184
FUNC0487;2025-09;1;RN;Matriz;Engenharia;Coordenador;CLT;Comercial;5x2;22;176
FUNC0487;2025-09;1;RN;Matriz;Engenharia;Coordenador;CLT;Comercial;5x2;20;160
FUNC0488;2025-09;1;RN;Filial Sul;Engenharia;Técnico;CLT;Comercial;6x1;19;152
FUNC0488;2025-09;1;RN;Filial Sul;Engenharia;Técnico;CLT;Comercial;6x1;24;192
FUNC0489;2025-09;1;CE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;21;168
FUNC0489;2025-09;1;CE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;22;176
FUNC0490;2025-09;1;PI;Filial Oeste;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0490;2025-09;1;PI;Filial Oeste;Operações;Coordenador;CLT;Comercial;6x1;21;168
FUNC0491;2025-09;0;BA;Filial Sul;Backoffice;Coordenador;CLT;Comercial;6x1;20;160
FUNC0491;2025-09;0;BA;Filial Sul;Backoffice;Coordenador;CLT;Comercial;6x1;22;176
FUNC0492;2025-09;1;PB;Filial Oeste;Comercial;Assistente;CLT;Noturno;6x1;24;192
FUNC0492;2025-09;1;PB;Filial Oeste;Comercial;Assistente;CLT;Noturno;6x1;20;160
FUNC0493;2025-09;1;PI;Filial Norte;Engenharia;Analista;CLT;Noturno;5x2;21;168
FUNC0493;2025-09;1;PI;Filial Norte;Engenharia;Analista;CLT;Noturno;5x2;20;160
FUNC0494;2025-09;1;RN;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;20;160
FUNC0494;2025-09;1;RN;Filial Sul;Backoffice;Coordenador;CLT;Noturno;5x2;21;168
FUNC0495;2025-09;1;BA;Filial Leste;Backoffice;Analista;CLT;Diurno;6x1;21;168
FUNC0495;2025-09;1;BA;Filial Leste;Backoffice;Analista;CLT;Diurno;6x1;24;192
FUNC0496;2025-09;0;PB;Matriz;Operações;Especialista;CLT;Diurno;6x1;21;168
FUNC0496;2025-09;0;PB;Matriz;Operações;Especialista;CLT;Diurno;6x1;24;192
FUNC0497;2025-09;1;BA;Matriz;Backoffice;Técnico;CLT;Diurno;5x2;22;176
FUNC0497;2025-09;1;BA;Matriz;Backoffice;Técnico;CLT;Diurno;5x2;24;192
FUNC0498;2025-09;1;RN;Filial Leste;Comercial;Especialista;PJ;Noturno;5x2;21;168
FUNC0498;2025-09;1;RN;Filial Leste;Comercial;Especialista;PJ;Noturno;5x2;21;168
FUNC0499;2025-09;1;RN;Matriz;Operações;Assistente;CLT;Comercial;5x2;23;184
FUNC0499;2025-09;1;RN;Matriz;Operações;Assistente;CLT;Comercial;5x2;21;168
FUNC0500;2025-09;1;PI;Filial Sul;Backoffice;Coordenador;PJ;Comercial;6x1;20;160
FUNC0500;2025-09;1;PI;Filial Sul;Backoffice;Coordenador;PJ;Comercial;6x1;19;152
FUNC0501;2025-09;1;CE;Filial Sul;Engenharia;Especialista;CLT;Comercial;5x2;20;160
FUNC0501;2025-09;1;CE;Filial Sul;Engenharia;Especialista;CLT;Comercial;5x2;23;184
FUNC0502;2025-09;1;PI;Filial Oeste;Comercial;Técnico;PJ;Noturno;5x2;22;176
FUNC0502;2025-09;1;PI;Filial Oeste;Comercial;Técnico;PJ;Noturno;5x2;20;160
FUNC0503;2025-09;1;PI;Filial Oeste;Backoffice;Analista;CLT;Noturno;12x36;21;168
FUNC0503;2025-09;1;PI;Filial Oeste;Backoffice;Analista;CLT;Noturno;12x36;22;176
FUNC0504;2025-09;1;BA;Matriz;Atendimento;Especialista;CLT;Noturno;5x2;24;192
FUNC0504;2025-09;1;BA;Matriz;Atendimento;Especialista;CLT;Noturno;5x2;21;168
FUNC0505;2025-09;1;PE;Matriz;Engenharia;Assistente;CLT;Comercial;6x1;23;184
FUNC0505;2025-09;1;PE;Matriz;Engenharia;Assistente;CLT;Comercial;6x1;22;176
FUNC0506;2025-09;1;RN;Matriz;Backoffice;Coordenador;CLT;Noturno;5x2;22;176
FUNC0506;2025-09;1;RN;Matriz;Backoffice;Coordenador;CLT;Noturno;5x2;18;144
FUNC0507;2025-09;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Comercial;5x2;23;184
FUNC0507;2025-09;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Comercial;5x2;19;152
FUNC0508;2025-09;1;BA;Filial Norte;Comercial;Assistente;CLT;Comercial;6x1;22;176
FUNC0508;2025-09;1;BA;Filial Norte;Comercial;Assistente;CLT;Comercial;6x1;24;192
FUNC0509;2025-09;1;PE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;22;176
FUNC0509;2025-09;1;PE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;20;160
FUNC0510;2025-09;1;BA;Filial Sul;Atendimento;Analista;CLT;Comercial;5x2;18;144
FUNC0510;2025-09;1;BA;Filial Sul;Atendimento;Analista;CLT;Comercial;5x2;23;184
FUNC0511;2025-09;1;CE;Filial Norte;Comercial;Coordenador;CLT;Comercial;5x2;23;184
FUNC0511;2025-09;1;CE;Filial Norte;Comercial;Coordenador;CLT;Comercial;5x2;18;144
FUNC0512;2025-09;0;RN;Filial Norte;Atendimento;Analista;CLT;Noturno;6x1;21;168
FUNC0512;2025-09;0;RN;Filial Norte;Atendimento;Analista;CLT;Noturno;6x1;20;160
FUNC0513;2025-09;1;PB;Matriz;Comercial;Analista;CLT;Diurno;6x1;22;176
FUNC0513;2025-09;1;PB;Matriz;Comercial;Analista;CLT;Diurno;6x1;24;192
FUNC0514;2025-09;1;PE;Filial Oeste;Operações;Especialista;CLT;Comercial;5x2;23;184
FUNC0514;2025-09;1;PE;Filial Oeste;Operações;Especialista;CLT;Comercial;5x2;23;184
FUNC0515;2025-09;1;BA;Filial Norte;Comercial;Técnico;CLT;Noturno;5x2;20;160
FUNC0515;2025-09;1;BA;Filial Norte;Comercial;Técnico;CLT;Noturno;5x2;21;168
FUNC0516;2025-09;1;RN;Filial Oeste;Operações;Técnico;CLT;Comercial;12x36;21;168
FUNC0516;2025-09;1;RN;Filial Oeste;Operações;Técnico;CLT;Comercial;12x36;21;168
FUNC0517;2025-09;1;PE;Matriz;Atendimento;Especialista;CLT;Noturno;5x2;18;144
FUNC0517;2025-09;1;PE;Matriz;Atendimento;Especialista;CLT;Noturno;5x2;23;184
FUNC0518;2025-09;1;PE;Matriz;Comercial;Analista;CLT;Noturno;12x36;18;144
FUNC0518;2025-09;1;PE;Matriz;Comercial;Analista;CLT;Noturno;12x36;22;176
FUNC0519;2025-09;1;PI;Filial Sul;Comercial;Especialista;CLT;Comercial;5x2;22;176
FUNC0519;2025-09;1;PI;Filial Sul;Comercial;Especialista;CLT;Comercial;5x2;22;176
FUNC0520;2025-09;1;BA;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;21;168
FUNC0520;2025-09;1;BA;Filial Oeste;Backoffice;Técnico;CLT;Diurno;12x36;18;144
FUNC0521;2025-09;1;BA;Filial Oeste;Engenharia;Especialista;CLT;Diurno;6x1;19;152
FUNC0521;2025-09;1;BA;Filial Oeste;Engenharia;Especialista;CLT;Diurno;6x1;22;176
FUNC0522;2025-09;1;PE;Filial Oeste;Engenharia;Coordenador;PJ;Comercial;5x2;21;168
FUNC0522;2025-09;1;PE;Filial Oeste;Engenharia;Coordenador;PJ;Comercial;5x2;21;168
FUNC0523;2025-09;1;BA;Matriz;Comercial;Especialista;CLT;Diurno;5x2;23;184
FUNC0523;2025-09;1;BA;Matriz;Comercial;Especialista;CLT;Diurno;5x2;23;184
FUNC0524;2025-09;1;PI;Filial Leste;Engenharia;Analista;CLT;Noturno;5x2;24;192
FUNC0524;2025-09;0;PI;Filial Leste;Engenharia;Analista;CLT;Noturno;5x2;18;144
FUNC0525;2025-09;1;BA;Matriz;Operações;Analista;CLT;Comercial;6x1;19;152
FUNC0525;2025-09;0;BA;Matriz;Operações;Analista;CLT;Comercial;6x1;20;160
FUNC0526;2025-09;1;PB;Filial Norte;Operações;Analista;CLT;Diurno;5x2;22;176
FUNC0526;2025-09;1;PB;Filial Norte;Operações;Analista;CLT;Diurno;5x2;21;168
FUNC0527;2025-09;1;RN;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;21;168
FUNC0527;2025-09;1;RN;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;22;176
FUNC0528;2025-09;1;PB;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;23;184
FUNC0528;2025-09;1;PB;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;22;176
FUNC0529;2025-09;1;PE;Matriz;Backoffice;Coordenador;CLT;Noturno;12x36;21;168
FUNC0529;2025-09;1;PE;Matriz;Backoffice;Coordenador;CLT;Noturno;12x36;23;184
FUNC0530;2025-09;1;CE;Matriz;Operações;Especialista;CLT;Diurno;6x1;21;168
FUNC0530;2025-09;1;CE;Matriz;Operações;Especialista;CLT;Diurno;6x1;20;160
FUNC0531;2025-09;1;PE;Filial Norte;Operações;Especialista;CLT;Diurno;6x1;20;160
FUNC0531;2025-09;1;PE;Filial Norte;Operações;Especialista;CLT;Diurno;6x1;19;152
FUNC0532;2025-09;1;PB;Filial Sul;Operações;Coordenador;CLT;Comercial;12x36;23;184
FUNC0532;2025-09;1;PB;Filial Sul;Operações;Coordenador;CLT;Comercial;12x36;20;160
FUNC0533;2025-09;1;BA;Filial Sul;Operações;Especialista;PJ;Comercial;5x2;22;176
FUNC0533;2025-09;1;BA;Filial Sul;Operações;Especialista;PJ;Comercial;5x2;20;160
FUNC0534;2025-09;1;CE;Filial Sul;Atendimento;Técnico;CLT;Diurno;5x2;22;176
FUNC0534;2025-09;1;CE;Filial Sul;Atendimento;Técnico;CLT;Diurno;5x2;22;176
FUNC0535;2025-09;1;PB;Filial Leste;Engenharia;Especialista;CLT;Diurno;5x2;21;168
FUNC0535;2025-09;1;PB;Filial Leste;Engenharia;Especialista;CLT;Diurno;5x2;18;144
FUNC0536;2025-09;1;RN;Matriz;Engenharia;Técnico;CLT;Comercial;5x2;21;168
FUNC0536;2025-09;1;RN;Matriz;Engenharia;Técnico;CLT;Comercial;5x2;24;192
FUNC0537;2025-09;1;RN;Matriz;Comercial;Coordenador;CLT;Diurno;6x1;22;176
FUNC0537;2025-09;0;RN;Matriz;Comercial;Coordenador;CLT;Diurno;6x1;21;168
FUNC0538;2025-09;1;RN;Filial Norte;Backoffice;Assistente;CLT;Diurno;6x1;20;160
FUNC0538;2025-09;1;RN;Filial Norte;Backoffice;Assistente;CLT;Diurno;6x1;19;152
FUNC0539;2025-09;1;BA;Filial Sul;Atendimento;Técnico;CLT;Diurno;5x2;22;176
FUNC0539;2025-09;1;BA;Filial Sul;Atendimento;Técnico;CLT;Diurno;5x2;21;168
FUNC0540;2025-09;1;PI;Filial Oeste;Atendimento;Especialista;CLT;Comercial;5x2;22;176
FUNC0540;2025-09;1;PI;Filial Oeste;Atendimento;Especialista;CLT;Comercial;5x2;22;176
FUNC0541;2025-09;1;PE;Filial Leste;Atendimento;Especialista;CLT;Noturno;6x1;23;184
FUNC0541;2025-09;1;PE;Filial Leste;Atendimento;Especialista;CLT;Noturno;6x1;18;144
FUNC0542;2025-09;1;PI;Matriz;Atendimento;Técnico;CLT;Noturno;6x1;20;160
FUNC0542;2025-09;1;PI;Matriz;Atendimento;Técnico;CLT;Noturno;6x1;21;168
FUNC0543;2025-09;1;RN;Filial Leste;Backoffice;Especialista;CLT;Comercial;6x1;21;168
FUNC0543;2025-09;1;RN;Filial Leste;Backoffice;Especialista;CLT;Comercial;6x1;21;168
FUNC0544;2025-09;0;PB;Filial Leste;Operações;Assistente;CLT;Noturno;6x1;22;176
FUNC0544;2025-09;0;PB;Filial Leste;Operações;Assistente;CLT;Noturno;6x1;18;144
FUNC0545;2025-09;1;PI;Filial Oeste;Atendimento;Assistente;CLT;Diurno;5x2;19;152
FUNC0545;2025-09;1;PI;Filial Oeste;Atendimento;Assistente;CLT;Diurno;5x2;19;152
FUNC0546;2025-09;1;PE;Filial Norte;Atendimento;Coordenador;CLT;Diurno;5x2;19;152
FUNC0546;2025-09;1;PE;Filial Norte;Atendimento;Coordenador;CLT;Diurno;5x2;19;152
FUNC0547;2025-09;1;RN;Filial Sul;Operações;Analista;PJ;Diurno;5x2;20;160
FUNC0547;2025-09;1;RN;Filial Sul;Operações;Analista;PJ;Diurno;5x2;24;192
FUNC0548;2025-09;1;PB;Matriz;Backoffice;Assistente;CLT;Diurno;5x2;24;192
FUNC0548;2025-09;1;PB;Matriz;Backoffice;Assistente;CLT;Diurno;5x2;20;160
FUNC0549;2025-09;1;RN;Filial Leste;Atendimento;Técnico;CLT;Diurno;6x1;22;176
FUNC0549;2025-09;1;RN;Filial Leste;Atendimento;Técnico;CLT;Diurno;6x1;23;184
FUNC0550;2025-09;1;PB;Filial Oeste;Backoffice;Especialista;PJ;Noturno;5x2;20;160
FUNC0550;2025-09;1;PB;Filial Oeste;Backoffice;Especialista;PJ;Noturno;5x2;22;176
FUNC0551;2025-09;1;PI;Matriz;Comercial;Analista;CLT;Diurno;5x2;23;184
FUNC0551;2025-09;1;PI;Matriz;Comercial;Analista;CLT;Diurno;5x2;23;184
FUNC0552;2025-09;1;PI;Filial Norte;Operações;Técnico;CLT;Noturno;12x36;20;160
FUNC0552;2025-09;1;PI;Filial Norte;Operações;Técnico;CLT;Noturno;12x36;22;176
FUNC0553;2025-09;0;RN;Filial Sul;Operações;Analista;CLT;Comercial;6x1;22;176
FUNC0553;2025-09;0;RN;Filial Sul;Operações;Analista;CLT;Comercial;6x1;21;168
FUNC0554;2025-09;1;BA;Matriz;Backoffice;Analista;CLT;Diurno;6x1;19;152
FUNC0554;2025-09;1;BA;Matriz;Backoffice;Analista;CLT;Diurno;6x1;24;192
FUNC0555;2025-09;1;PB;Filial Sul;Engenharia;Analista;CLT;Noturno;5x2;22;176
FUNC0555;2025-09;1;PB;Filial Sul;Engenharia;Analista;CLT;Noturno;5x2;21;168
FUNC0556;2025-09;1;PB;Matriz;Engenharia;Assistente;CLT;Noturno;6x1;18;144
FUNC0556;2025-09;1;PB;Matriz;Engenharia;Assistente;CLT;Noturno;6x1;23;184
FUNC0557;2025-09;1;PI;Filial Sul;Comercial;Especialista;CLT;Diurno;5x2;18;144
FUNC0557;2025-09;1;PI;Filial Sul;Comercial;Especialista;CLT;Diurno;5x2;24;192
FUNC0558;2025-09;1;PI;Matriz;Backoffice;Analista;CLT;Noturno;5x2;21;168
FUNC0558;2025-09;1;PI;Matriz;Backoffice;Analista;CLT;Noturno;5x2;23;184
FUNC0559;2025-09;1;CE;Filial Oeste;Backoffice;Analista;CLT;Comercial;5x2;21;168
FUNC0559;2025-09;1;CE;Filial Oeste;Backoffice;Analista;CLT;Comercial;5x2;23;184
FUNC0560;2025-09;1;PB;Matriz;Operações;Coordenador;CLT;Comercial;6x1;24;192
FUNC0560;2025-09;1;PB;Matriz;Operações;Coordenador;CLT;Comercial;6x1;19;152
FUNC0561;2025-09;1;PE;Filial Oeste;Engenharia;Especialista;CLT;Noturno;5x2;21;168
FUNC0561;2025-09;1;PE;Filial Oeste;Engenharia;Especialista;CLT;Noturno;5x2;24;192
FUNC0562;2025-09;1;CE;Filial Norte;Operações;Assistente;CLT;Comercial;5x2;20;160
FUNC0562;2025-09;1;CE;Filial Norte;Operações;Assistente;CLT;Comercial;5x2;22;176
FUNC0563;2025-09;1;PE;Matriz;Backoffice;Especialista;CLT;Comercial;5x2;19;152
FUNC0563;2025-09;1;PE;Matriz;Backoffice;Especialista;CLT;Comercial;5x2;20;160
FUNC0564;2025-09;1;BA;Filial Sul;Engenharia;Assistente;PJ;Comercial;6x1;21;168
FUNC0564;2025-09;1;BA;Filial Sul;Engenharia;Assistente;PJ;Comercial;6x1;19;152
FUNC0565;2025-09;1;RN;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;24;192
FUNC0565;2025-09;1;RN;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;18;144
FUNC0566;2025-09;1;PI;Filial Norte;Comercial;Especialista;CLT;Diurno;5x2;20;160
FUNC0566;2025-09;1;PI;Filial Norte;Comercial;Especialista;CLT;Diurno;5x2;18;144
FUNC0567;2025-09;1;PI;Filial Leste;Backoffice;Assistente;CLT;Noturno;5x2;19;152
FUNC0567;2025-09;1;PI;Filial Leste;Backoffice;Assistente;CLT;Noturno;5x2;22;176
FUNC0568;2025-09;1;PI;Filial Leste;Comercial;Especialista;CLT;Noturno;5x2;24;192
FUNC0568;2025-09;1;PI;Filial Leste;Comercial;Especialista;CLT;Noturno;5x2;21;168
FUNC0569;2025-09;1;RN;Filial Norte;Backoffice;Técnico;CLT;Diurno;5x2;21;168
FUNC0569;2025-09;1;RN;Filial Norte;Backoffice;Técnico;CLT;Diurno;5x2;19;152
FUNC0570;2025-09;1;PE;Filial Oeste;Engenharia;Especialista;CLT;Noturno;6x1;21;168
FUNC0570;2025-09;1;PE;Filial Oeste;Engenharia;Especialista;CLT;Noturno;6x1;20;160
FUNC0571;2025-09;1;RN;Matriz;Atendimento;Coordenador;CLT;Diurno;5x2;21;168
FUNC0571;2025-09;1;RN;Matriz;Atendimento;Coordenador;CLT;Diurno;5x2;22;176
FUNC0572;2025-09;1;BA;Filial Leste;Engenharia;Coordenador;CLT;Diurno;12x36;21;168
FUNC0572;2025-09;1;BA;Filial Leste;Engenharia;Coordenador;CLT;Diurno;12x36;23;184
FUNC0573;2025-09;1;PB;Filial Norte;Comercial;Assistente;CLT;Diurno;12x36;22;176
FUNC0573;2025-09;1;PB;Filial Norte;Comercial;Assistente;CLT;Diurno;12x36;22;176
FUNC0574;2025-09;1;PE;Matriz;Comercial;Coordenador;CLT;Comercial;5x2;21;168
FUNC0574;2025-09;1;PE;Matriz;Comercial;Coordenador;CLT;Comercial;5x2;20;160
FUNC0575;2025-09;1;PB;Filial Sul;Backoffice;Assistente;CLT;Noturno;5x2;19;152
FUNC0575;2025-09;1;PB;Filial Sul;Backoffice;Assistente;CLT;Noturno;5x2;22;176
FUNC0576;2025-09;1;PI;Filial Oeste;Engenharia;Analista;CLT;Comercial;6x1;20;160
FUNC0576;2025-09;1;PI;Filial Oeste;Engenharia;Analista;CLT;Comercial;6x1;23;184
FUNC0577;2025-09;1;PI;Filial Norte;Comercial;Assistente;CLT;Diurno;5x2;22;176
FUNC0577;2025-09;1;PI;Filial Norte;Comercial;Assistente;CLT;Diurno;5x2;20;160
FUNC0578;2025-09;1;BA;Filial Leste;Atendimento;Especialista;CLT;Comercial;5x2;18;144
FUNC0578;2025-09;1;BA;Filial Leste;Atendimento;Especialista;CLT;Comercial;5x2;21;168
FUNC0579;2025-09;1;PI;Matriz;Operações;Especialista;PJ;Comercial;6x1;20;160
FUNC0579;2025-09;1;PI;Matriz;Operações;Especialista;PJ;Comercial;6x1;19;152
FUNC0580;2025-09;1;CE;Filial Sul;Backoffice;Técnico;CLT;Comercial;12x36;22;176
FUNC0580;2025-09;0;CE;Filial Sul;Backoffice;Técnico;CLT;Comercial;12x36;22;176
FUNC0581;2025-09;1;RN;Filial Norte;Comercial;Analista;CLT;Diurno;5x2;22;176
FUNC0581;2025-09;1;RN;Filial Norte;Comercial;Analista;CLT;Diurno;5x2;23;184
FUNC0582;2025-09;1;PB;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;6x1;19;152
FUNC0582;2025-09;1;PB;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;6x1;21;168
FUNC0583;2025-09;1;CE;Filial Norte;Operações;Coordenador;CLT;Noturno;5x2;18;144
FUNC0583;2025-09;1;CE;Filial Norte;Operações;Coordenador;CLT;Noturno;5x2;23;184
