id_funcionario;ano_mes;ativo_no_mes;uf;unidade;area;cargo;regime;turno;escala;dias_uteis_mes;base_horas_mes
FUNC0136;2025-08;1;RN;Filial Leste;Atendimento;Especialista;CLT;Noturno;6x1;22;159
FUNC0137;2025-07;1;BA;Filial Norte;Atendimento;Assistente;CLT;Diurno;5x2;22;175
FUNC0137;2025-08;1;BA;Filial Norte;Atendimento;Assistente;CLT;Diurno;5x2;20;159
FUNC0138;2025-07;0;RN;Filial Oeste;Backoffice;Técnico;CLT;Diurno;5x2;23;184
FUNC0138;2025-08;0;RN;Filial Oeste;Backoffice;Técnico;CLT;Diurno;5x2;19;148
FUNC0139;2025-07;1;PE;Matriz;Backoffice;Assistente;CLT;Comercial;5x2;21;172
FUNC0139;2025-08;1;PE;Matriz;Backoffice;Assistente;CLT;Comercial;5x2;21;165
FUNC0140;2025-07;1;CE;Filial Norte;Operações;Especialista;CLT;Comercial;6x1;19;136
FUNC0140;2025-08;1;CE;Filial Norte;Operações;Especialista;CLT;Comercial;6x1;19;133
FUNC0141;2025-07;0;BA;Matriz;Comercial;Técnico;CLT;Noturno;6x1;21;147
FUNC0141;2025-08;0;BA;Matriz;Comercial;Técnico;CLT;Noturno;6x1;19;138
FUNC0142;2025-07;1;PE;Filial Leste;Atendimento;Coordenador;CLT;Noturno;5x2;19;147
FUNC0142;2025-08;1;PE;Filial Leste;Atendimento;Coordenador;CLT;Noturno;5x2;20;158
FUNC0143;2025-07;1;PE;Filial Norte;Operações;Técnico;CLT;Comercial;5x2;19;150
FUNC0143;2025-08;1;PE;Filial Norte;Operações;Técnico;CLT;Comercial;5x2;22;173
FUNC0144;2025-07;1;PE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;20;143
FUNC0144;2025-08;1;PE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;21;152
FUNC0145;2025-07;1;BA;Filial Oeste;Engenharia;Especialista;PJ;Diurno;6x1;23;164
FUNC0145;2025-08;1;BA;Filial Oeste;Engenharia;Especialista;PJ;Diurno;6x1;22;156
FUNC0146;2025-07;1;BA;Filial Norte;Engenharia;Coordenador;CLT;Comercial;12x36;19;176
FUNC0146;2025-08;1;BA;Filial Norte;Engenharia;Coordenador;CLT;Comercial;12x36;19;180
FUNC0147;2025-07;1;BA;Filial Norte;Comercial;Analista;PJ;Comercial;5x2;19;150
FUNC0147;2025-08;1;BA;Filial Norte;Comercial;Analista;PJ;Comercial;5x2;21;166
FUNC0148;2025-07;1;RN;Filial Leste;Operações;Coordenador;CLT;Diurno;5x2;23;183
FUNC0148;2025-08;1;RN;Filial Leste;Operações;Coordenador;CLT;Diurno;5x2;20;159
FUNC0149;2025-07;1;CE;Matriz;Engenharia;Coordenador;PJ;Noturno;6x1;20;144
FUNC0149;2025-08;1;CE;Matriz;Engenharia;Coordenador;PJ;Noturno;6x1;23;164
FUNC0150;2025-07;1;PE;Filial Leste;Backoffice;Analista;CLT;Comercial;5x2;21;166
FUNC0150;2025-08;1;PE;Filial Leste;Backoffice;Analista;CLT;Comercial;5x2;21;169
FUNC0151;2025-07;0;PE;Matriz;Operações;Coordenador;CLT;Noturno;5x2;19;155
FUNC0151;2025-08;0;PE;Matriz;Operações;Coordenador;CLT;Noturno;5x2;21;167
FUNC0152;2025-07;1;PE;Filial Leste;Atendimento;Coordenador;CLT;Diurno;6x1;19;132
FUNC0152;2025-08;1;PE;Filial Leste;Atendimento;Coordenador;CLT;Diurno;6x1;21;151
FUNC0153;2025-07;1;BA;Filial Oeste;Backoffice;Assistente;CLT;Noturno;5x2;21;168
FUNC0153;2025-08;1;BA;Filial Oeste;Backoffice;Assistente;CLT;Noturno;5x2;23;186
FUNC0154;2025-07;1;CE;Filial Sul;Operações;Analista;CLT;Comercial;5x2;22;175
FUNC0154;2025-08;1;CE;Filial Sul;Operações;Analista;CLT;Comercial;5x2;22;179
FUNC0155;2025-07;1;CE;Filial Leste;Backoffice;Técnico;CLT;Diurno;5x2;19;149
FUNC0155;2025-08;1;CE;Filial Leste;Backoffice;Técnico;CLT;Diurno;5x2;23;182
FUNC0156;2025-07;1;PB;Filial Norte;Backoffice;Coordenador;CLT;Noturno;6x1;22;160
FUNC0156;2025-08;1;PB;Filial Norte;Backoffice;Coordenador;CLT;Noturno;6x1;23;164
FUNC0157;2025-07;1;PB;Filial Leste;Backoffice;Coordenador;CLT;Diurno;6x1;20;145
FUNC0157;2025-08;1;PB;Filial Leste;Backoffice;Coordenador;CLT;Diurno;6x1;21;149
FUNC0158;2025-07;1;PB;Filial Sul;Operações;Assistente;PJ;Diurno;6x1;19;135
FUNC0158;2025-08;1;PB;Filial Sul;Operações;Assistente;PJ;Diurno;6x1;23;162
FUNC0159;2025-07;1;PE;Filial Sul;Operações;Coordenador;CLT;Comercial;6x1;19;140
FUNC0159;2025-08;1;PE;Filial Sul;Operações;Coordenador;CLT;Comercial;6x1;23;167
FUNC0160;2025-07;1;PE;Filial Oeste;Atendimento;Assistente;CLT;Noturno;5x2;21;168
FUNC0160;2025-08;1;PE;Filial Oeste;Atendimento;Assistente;CLT;Noturno;5x2;23;181
FUNC0161;2025-07;1;CE;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;22;179
FUNC0161;2025-08;1;CE;Matriz;Engenharia;Assistente;CLT;Noturno;5x2;23;186
FUNC0162;2025-07;1;PE;Filial Leste;Comercial;Coordenador;CLT;Diurno;5x2;22;174
FUNC0162;2025-08;1;PE;Filial Leste;Comercial;Coordenador;CLT;Diurno;5x2;19;152
FUNC0163;2025-07;1;PB;Matriz;Operações;Coordenador;CLT;Noturno;6x1;19;137
FUNC0163;2025-08;1;PB;Matriz;Operações;Coordenador;CLT;Noturno;6x1;19;135
FUNC0164;2025-07;1;BA;Filial Oeste;Comercial;Coordenador;CLT;Diurno;6x1;20;138
FUNC0164;2025-08;1;BA;Filial Oeste;Comercial;Coordenador;CLT;Diurno;6x1;21;149
FUNC0165;2025-07;1;CE;Matriz;Atendimento;Analista;CLT;Diurno;5x2;20;162
FUNC0165;2025-08;1;CE;Matriz;Atendimento;Analista;CLT;Diurno;5x2;23;182
FUNC0166;2025-07;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;5x2;22;178
FUNC0166;2025-08;1;PE;Filial Sul;Comercial;Especialista;CLT;Comercial;5x2;19;151
FUNC0167;2025-07;1;CE;Filial Leste;Backoffice;Especialista;CLT;Diurno;5x2;19;150
FUNC0167;2025-08;1;CE;Filial Leste;Backoffice;Especialista;CLT;Diurno;5x2;20;158
FUNC0168;2025-07;0;CE;Filial Leste;Comercial;Assistente;CLT;Comercial;5x2;22;175
FUNC0168;2025-08;0;CE;Filial Leste;Comercial;Assistente;CLT;Comercial;5x2;20;160
FUNC0169;2025-07;1;PB;Filial Leste;Atendimento;Analista;PJ;Noturno;6x1;19;134
FUNC0169;2025-08;1;PB;Filial Leste;Atendimento;Analista;PJ;Noturno;6x1;22;161
FUNC0170;2025-07;1;RN;Filial Leste;Engenharia;Analista;CLT;Noturno;6x1;19;134
FUNC0170;2025-08;1;RN;Filial Leste;Engenharia;Analista;CLT;Noturno;6x1;23;166
FUNC0171;2025-07;1;BA;Filial Norte;Operações;Técnico;CLT;Comercial;5x2;19;155
FUNC0171;2025-08;1;BA;Filial Norte;Operações;Técnico;CLT;Comercial;5x2;21;167
FUNC0172;2025-07;1;CE;Filial Leste;Operações;Técnico;CLT;Diurno;6x1;22;157
FUNC0172;2025-08;1;CE;Filial Leste;Operações;Técnico;CLT;Diurno;6x1;19;135
FUNC0173;2025-07;1;PE;Filial Sul;Comercial;Especialista;CLT;Diurno;6x1;19;136
FUNC0173;2025-08;1;PE;Filial Sul;Comercial;Especialista;CLT;Diurno;6x1;21;151
FUNC0174;2025-07;1;RN;Filial Norte;Engenharia;Analista;CLT;Comercial;12x36;22;180
FUNC0174;2025-08;1;RN;Filial Norte;Engenharia;Analista;CLT;Comercial;12x36;21;180
FUNC0175;2025-07;1;PE;Filial Leste;Comercial;Coordenador;CLT;Noturno;5x2;23;186
FUNC0175;2025-08;1;PE;Filial Leste;Comercial;Coordenador;CLT;Noturno;5x2;20;159
FUNC0176;2025-07;1;PE;Matriz;Comercial;Assistente;CLT;Noturno;5x2;21;169
FUNC0176;2025-08;1;PE;Matriz;Comercial;Assistente;CLT;Noturno;5x2;20;160
FUNC0177;2025-07;1;PB;Filial Oeste;Engenharia;Técnico;CLT;Diurno;6x1;19;139
FUNC0177;2025-08;1;PB;Filial Oeste;Engenharia;Técnico;CLT;Diurno;6x1;19;134
FUNC0178;2025-07;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;6x1;23;160
FUNC0178;2025-08;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;6x1;19;135
FUNC0179;2025-07;1;RN;Filial Norte;Comercial;Assistente;CLT;Comercial;5x2;20;162
FUNC0179;2025-08;1;RN;Filial Norte;Comercial;Assistente;CLT;Comercial;5x2;23;186
FUNC0180;2025-07;1;PI;Filial Leste;Atendimento;Analista;CLT;Comercial;6x1;22;153
FUNC0180;2025-08;1;PI;Filial Leste;Atendimento;Analista;CLT;Comercial;6x1;21;149
FUNC0181;2025-07;1;PE;Matriz;Engenharia;Técnico;CLT;Diurno;12x36;23;178
FUNC0181;2025-08;1;PE;Matriz;Engenharia;Técnico;CLT;Diurno;12x36;22;179
FUNC0182;2025-07;1;PI;Filial Sul;Atendimento;Técnico;CLT;Noturno;5x2;21;166
FUNC0182;2025-08;1;PI;Filial Sul;Atendimento;Técnico;CLT;Noturno;5x2;20;158
FUNC0183;2025-07;1;RN;Filial Sul;Engenharia;Especialista;CLT;Diurno;5x2;22;176
FUNC0183;2025-08;1;RN;Filial Sul;Engenharia;Especialista;CLT;Diurno;5x2;22;177
FUNC0184;2025-07;1;BA;Filial Sul;Engenharia;Técnico;CLT;Noturno;6x1;19;135
FUNC0184;2025-08;1;BA;Filial Sul;Engenharia;Técnico;CLT;Noturno;6x1;19;138
FUNC0185;2025-07;1;PE;Filial Sul;Engenharia;Analista;CLT;Comercial;12x36;21;180
FUNC0185;2025-08;1;PE;Filial Sul;Engenharia;Analista;CLT;Comercial;12x36;23;180
FUNC0186;2025-07;1;BA;Filial Sul;Atendimento;Especialista;CLT;Comercial;6x1;22;157
FUNC0186;2025-08;1;BA;Filial Sul;Atendimento;Especialista;CLT;Comercial;6x1;19;136
FUNC0187;2025-07;1;PI;Matriz;Operações;Assistente;CLT;Noturno;5x2;19;150
FUNC0187;2025-08;1;PI;Matriz;Operações;Assistente;CLT;Noturno;5x2;21;170
FUNC0188;2025-07;1;CE;Filial Sul;Backoffice;Técnico;CLT;Comercial;6x1;22;158
FUNC0188;2025-08;1;CE;Filial Sul;Backoffice;Técnico;CLT;Comercial;6x1;22;158
FUNC0189;2025-07;1;PE;Filial Sul;Atendimento;Especialista;CLT;Diurno;6x1;22;156
FUNC0189;2025-08;1;PE;Filial Sul;Atendimento;Especialista;CLT;Diurno;6x1;22;157
FUNC0190;2025-07;1;CE;Filial Sul;Comercial;Analista;CLT;Diurno;5x2;19;151
FUNC0190;2025-08;1;CE;Filial Sul;Comercial;Analista;CLT;Diurno;5x2;20;159
FUNC0191;2025-07;1;PE;Filial Norte;Atendimento;Analista;CLT;Comercial;5x2;20;159
FUNC0191;2025-08;1;PE;Filial Norte;Atendimento;Analista;CLT;Comercial;5x2;23;185
FUNC0192;2025-07;1;RN;Filial Leste;Operações;Coordenador;CLT;Diurno;5x2;20;161
FUNC0192;2025-08;1;RN;Filial Leste;Operações;Coordenador;CLT;Diurno;5x2;20;158
FUNC0193;2025-07;1;PI;Matriz;Operações;Especialista;CLT;Diurno;5x2;21;166
FUNC0193;2025-08;1;PI;Matriz;Operações;Especialista;CLT;Diurno;5x2;19;147
FUNC0194;2025-07;1;RN;Filial Norte;Comercial;Assistente;CLT;Comercial;6x1;21;154
FUNC0194;2025-08;1;RN;Filial Norte;Comercial;Assistente;CLT;Comercial;6x1;20;139
FUNC0195;2025-07;1;PI;Matriz;Engenharia;Analista;CLT;Diurno;6x1;22;160
FUNC0195;2025-08;1;PI;Matriz;Engenharia;Analista;CLT;Diurno;6x1;20;143
FUNC0196;2025-07;1;PE;Matriz;Backoffice;Analista;CLT;Diurno;5x2;23;179
FUNC0196;2025-08;1;PE;Matriz;Backoffice;Analista;CLT;Diurno;5x2;22;172
FUNC0197;2025-07;1;RN;Filial Norte;Operações;Coordenador;CLT;Diurno;5x2;22;176
FUNC0197;2025-08;1;RN;Filial Norte;Operações;Coordenador;CLT;Diurno;5x2;23;182
FUNC0198;2025-07;1;PB;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;23;188
FUNC0198;2025-08;1;PB;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;19;153
FUNC0199;2025-07;0;CE;Filial Leste;Operações;Assistente;CLT;Diurno;6x1;23;162
FUNC0199;2025-08;0;CE;Filial Leste;Operações;Assistente;CLT;Diurno;6x1;23;161
FUNC0200;2025-07;1;PI;Filial Oeste;Backoffice;Técnico;CLT;Diurno;5x2;20;160
FUNC0200;2025-08;1;PI;Filial Oeste;Backoffice;Técnico;CLT;Diurno;5x2;23;184
FUNC0201;2025-07;1;PE;Filial Oeste;Comercial;Coordenador;CLT;Comercial;5x2;23;184
FUNC0201;2025-08;1;PE;Filial Oeste;Comercial;Coordenador;CLT;Comercial;5x2;19;151
FUNC0202;2025-07;1;PE;Filial Sul;Backoffice;Analista;CLT;Comercial;6x1;23;166
FUNC0202;2025-08;1;PE;Filial Sul;Backoffice;Analista;CLT;Comercial;6x1;19;136
FUNC0203;2025-07;1;PE;Filial Leste;Engenharia;Técnico;CLT;Comercial;12x36;20;181
FUNC0203;2025-08;1;PE;Filial Leste;Engenharia;Técnico;CLT;Comercial;12x36;20;180
FUNC0204;2025-07;1;RN;Filial Sul;Operações;Especialista;CLT;Comercial;5x2;23;185
FUNC0204;2025-08;1;RN;Filial Sul;Operações;Especialista;CLT;Comercial;5x2;21;168
FUNC0205;2025-07;1;PI;Matriz;Atendimento;Coordenador;CLT;Comercial;5x2;23;181
FUNC0205;2025-08;1;PI;Matriz;Atendimento;Coordenador;CLT;Comercial;5x2;19;151
FUNC0206;2025-07;1;PI;Filial Sul;Engenharia;Assistente;CLT;Comercial;5x2;20;161
FUNC0206;2025-08;1;PI;Filial Sul;Engenharia;Assistente;CLT;Comercial;5x2;22;178
FUNC0207;2025-07;1;PI;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;19;151
FUNC0207;2025-08;1;PI;Filial Leste;Comercial;Analista;CLT;Comercial;5x2;22;178
FUNC0208;2025-07;1;PB;Matriz;Backoffice;Analista;CLT;Comercial;5x2;21;163
FUNC0208;2025-08;1;PB;Matriz;Backoffice;Analista;CLT;Comercial;5x2;19;151
FUNC0209;2025-07;1;BA;Filial Norte;Engenharia;Assistente;CLT;Diurno;5x2;23;183
FUNC0209;2025-08;1;BA;Filial Norte;Engenharia;Assistente;CLT;Diurno;5x2;20;163
FUNC0210;2025-07;1;PI;Filial Oeste;Atendimento;Analista;CLT;Diurno;6x1;22;161
FUNC0210;2025-08;1;PI;Filial Oeste;Atendimento;Analista;CLT;Diurno;6x1;21;154
FUNC0211;2025-07;0;PB;Matriz;Backoffice;Técnico;CLT;Diurno;6x1;23;166
FUNC0211;2025-08;0;PB;Matriz;Backoffice;Técnico;CLT;Diurno;6x1;22;161
FUNC0212;2025-07;1;BA;Filial Norte;Backoffice;Especialista;CLT;Diurno;5x2;20;157
FUNC0212;2025-08;1;BA;Filial Norte;Backoffice;Especialista;CLT;Diurno;5x2;20;159
FUNC0213;2025-07;1;RN;Filial Sul;Comercial;Analista;CLT;Noturno;5x2;23;184
FUNC0213;2025-08;1;RN;Filial Sul;Comercial;Analista;CLT;Noturno;5x2;22;173
FUNC0214;2025-07;1;BA;Filial Norte;Atendimento;Coordenador;CLT;Diurno;6x1;21;151
FUNC0214;2025-08;1;BA;Filial Norte;Atendimento;Coordenador;CLT;Diurno;6x1;21;150
FUNC0215;2025-07;1;BA;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;22;177
FUNC0215;2025-08;1;BA;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;21;167
FUNC0216;2025-07;1;PB;Filial Sul;Operações;Coordenador;CLT;Noturno;5x2;19;151
FUNC0216;2025-08;1;PB;Filial Sul;Operações;Coordenador;CLT;Noturno;5x2;21;166
FUNC0217;2025-07;1;PI;Matriz;Comercial;Especialista;CLT;Diurno;12x36;23;181
FUNC0217;2025-08;1;PI;Matriz;Comercial;Especialista;CLT;Diurno;12x36;22;179
FUNC0218;2025-07;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;6x1;22;157
FUNC0218;2025-08;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;6x1;22;154
FUNC0219;2025-07;1;RN;Filial Leste;Operações;Analista;CLT;Diurno;5x2;21;169
FUNC0219;2025-08;1;RN;Filial Leste;Operações;Analista;CLT;Diurno;5x2;23;180
FUNC0220;2025-07;1;PB;Filial Sul;Backoffice;Analista;CLT;Noturno;5x2;21;170
FUNC0220;2025-08;1;PB;Filial Sul;Backoffice;Analista;CLT;Noturno;5x2;20;156
FUNC0221;2025-07;1;CE;Filial Sul;Operações;Analista;CLT;Noturno;6x1;22;160
FUNC0221;2025-08;1;CE;Filial Sul;Operações;Analista;CLT;Noturno;6x1;22;157
FUNC0222;2025-07;1;RN;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;23;183
FUNC0222;2025-08;1;RN;Filial Sul;Comercial;Técnico;CLT;Noturno;5x2;22;171
FUNC0223;2025-07;1;BA;Filial Sul;Engenharia;Coordenador;CLT;Diurno;5x2;23;183
FUNC0223;2025-08;1;BA;Filial Sul;Engenharia;Coordenador;CLT;Diurno;5x2;19;153
FUNC0224;2025-07;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;22;172
FUNC0224;2025-08;1;BA;Filial Sul;Backoffice;Assistente;CLT;Diurno;5x2;23;184
FUNC0225;2025-07;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;21;152
FUNC0225;2025-08;1;CE;Matriz;Comercial;Técnico;CLT;Noturno;6x1;20;146
FUNC0226;2025-07;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;20;145
FUNC0226;2025-08;1;CE;Filial Sul;Backoffice;Assistente;CLT;Diurno;6x1;22;155
FUNC0227;2025-07;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;21;154
FUNC0227;2025-08;1;CE;Filial Leste;Backoffice;Assistente;CLT;Noturno;6x1;22;159
FUNC0228;2025-07;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;22;176
FUNC0228;2025-08;1;BA;Filial Norte;Engenharia;Assistente;CLT;Noturno;5x2;23;184
FUNC0229;2025-07;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;22;174
FUNC0229;2025-08;1;BA;Filial Sul;Engenharia;Analista;CLT;Diurno;5x2;21;169
FUNC0230;2025-07;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;21;177
FUNC0230;2025-08;1;PB;Filial Leste;Operações;Assistente;CLT;Noturno;12x36;19;181
FUNC0231;2025-07;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;21;148
FUNC0231;2025-08;1;PI;Filial Oeste;Engenharia;Coordenador;CLT;Comercial;6x1;19;140
FUNC0232;2025-07;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;172
FUNC0232;2025-08;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;21;165
FUNC0233;2025-07;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;21;168
FUNC0233;2025-08;1;PE;Filial Oeste;Operações;Coordenador;CLT;Diurno;5x2;20;162
FUNC0234;2025-07;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;22;156
FUNC0234;2025-08;1;BA;Filial Norte;Comercial;Especialista;PJ;Diurno;6x1;19;138
FUNC0235;2025-07;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;23;164
FUNC0235;2025-08;1;CE;Filial Sul;Engenharia;Coordenador;CLT;Comercial;6x1;19;137
FUNC0236;2025-07;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;20;181
FUNC0236;2025-08;1;RN;Matriz;Comercial;Assistente;PJ;Noturno;12x36;23;178
FUNC0237;2025-07;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;20;158
FUNC0237;2025-08;1;CE;Filial Oeste;Comercial;Especialista;CLT;Comercial;5x2;23;181
FUNC0238;2025-07;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;23;186
FUNC0238;2025-08;1;RN;Filial Norte;Backoffice;Assistente;CLT;Comercial;5x2;22;172
FUNC0239;2025-07;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;19;150
FUNC0239;2025-08;1;PB;Filial Norte;Atendimento;Técnico;CLT;Comercial;5x2;22;175
FUNC0240;2025-07;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;22;183
FUNC0240;2025-08;1;BA;Filial Leste;Comercial;Assistente;CLT;Comercial;12x36;21;180
FUNC0241;2025-07;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;23;166
FUNC0241;2025-08;1;PI;Matriz;Backoffice;Especialista;CLT;Diurno;6x1;23;170
FUNC0242;2025-07;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;22;173
FUNC0242;2025-08;1;PB;Filial Norte;Backoffice;Assistente;CLT;Noturno;5x2;20;157
FUNC0243;2025-07;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;20;160
FUNC0243;2025-08;1;PE;Filial Norte;Comercial;Especialista;CLT;Comercial;5x2;23;182
FUNC0244;2025-07;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;21;166
FUNC0244;2025-08;1;PE;Filial Oeste;Operações;Técnico;CLT;Comercial;5x2;21;167
FUNC0245;2025-07;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;23;184
FUNC0245;2025-08;1;PI;Filial Oeste;Engenharia;Assistente;CLT;Diurno;5x2;23;183
FUNC0246;2025-07;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;20;154
FUNC0246;2025-08;1;RN;Filial Norte;Backoffice;Especialista;CLT;Noturno;5x2;19;152
FUNC0247;2025-07;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;19;150
FUNC0247;2025-08;1;RN;Filial Leste;Backoffice;Especialista;CLT;Noturno;5x2;19;150
FUNC0248;2025-07;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;21;168
FUNC0248;2025-08;1;PE;Filial Sul;Backoffice;Especialista;CLT;Noturno;5x2;22;174
FUNC0249;2025-07;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;22;155
FUNC0249;2025-08;1;CE;Filial Oeste;Backoffice;Especialista;CLT;Comercial;6x1;22;161
FUNC0250;2025-07;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;22;177
FUNC0250;2025-08;1;RN;Matriz;Operações;Assistente;CLT;Diurno;5x2;20;162
FUNC0251;2025-07;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;22;179
FUNC0251;2025-08;1;PE;Filial Oeste;Backoffice;Analista;CLT;Comercial;12x36;21;177
FUNC0252;2025-07;1;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;20;145
FUNC0252;2025-08;1;PI;Filial Leste;Comercial;Coordenador;PJ;Noturno;6x1;20;142
FUNC0253;2025-07;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;21;168
FUNC0253;2025-08;1;BA;Filial Norte;Operações;Especialista;CLT;Comercial;5x2;19;151
FUNC0254;2025-07;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;21;168
FUNC0254;2025-08;1;PE;Filial Norte;Engenharia;Analista;CLT;Comercial;5x2;19;154
FUNC0255;2025-07;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;20;164
FUNC0255;2025-08;1;CE;Filial Oeste;Operações;Assistente;CLT;Comercial;5x2;21;170
FUNC0256;2025-07;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;23;185
FUNC0256;2025-08;1;PE;Matriz;Atendimento;Técnico;CLT;Diurno;5x2;21;171
FUNC0257;2025-07;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;22;161
FUNC0257;2025-08;1;BA;Filial Norte;Comercial;Especialista;CLT;Noturno;6x1;23;165
FUNC0258;2025-07;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;22;175
FUNC0258;2025-08;1;PB;Filial Leste;Backoffice;Analista;CLT;Noturno;5x2;19;153
FUNC0259;2025-07;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;20;141
FUNC0259;2025-08;1;CE;Filial Sul;Engenharia;Analista;CLT;Comercial;6x1;23;163
FUNC0260;2025-07;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;21;151
FUNC0260;2025-08;1;RN;Filial Sul;Backoffice;Técnico;PJ;Comercial;6x1;19;135
FUNC0261;2025-07;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;21;169
FUNC0261;2025-08;1;PB;Matriz;Comercial;Analista;CLT;Comercial;5x2;19;153
FUNC0262;2025-07;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;21;148
FUNC0262;2025-08;1;RN;Matriz;Engenharia;Analista;CLT;Comercial;6x1;19;135
FUNC0263;2025-07;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;19;148
FUNC0263;2025-08;1;BA;Matriz;Backoffice;Coordenador;CLT;Comercial;5x2;19;149
FUNC0264;2025-07;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;19;155
FUNC0264;2025-08;0;BA;Filial Leste;Atendimento;Assistente;CLT;Comercial;5x2;21;168
FUNC0265;2025-07;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;22;175
FUNC0265;2025-08;1;CE;Filial Sul;Operações;Técnico;CLT;Noturno;5x2;21;167
FUNC0266;2025-07;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;22;176
FUNC0266;2025-08;1;PB;Filial Oeste;Backoffice;Especialista;CLT;Diurno;5x2;21;166
FUNC0267;2025-07;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;21;169
FUNC0267;2025-08;1;CE;Filial Sul;Atendimento;Coordenador;CLT;Noturno;5x2;21;168
FUNC0268;2025-07;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;23;164
FUNC0268;2025-08;1;RN;Filial Sul;Backoffice;Especialista;CLT;Comercial;6x1;19;138
FUNC0269;2025-07;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;22;158
FUNC0269;2025-08;1;CE;Matriz;Operações;Coordenador;CLT;Comercial;6x1;20;147
FUNC0270;2025-07;1;PB;Filial Sul;Comercial;Analista;CLT;Noturno;5x2;22;174
FUNC0270;2025-08;1;PB;Filial Sul;Comercial;Analista;CLT;Noturno;5x2;22;173
FUNC0271;2025-07;1;PE;Matriz;Operações;Técnico;CLT;Noturno;6x1;23;166
FUNC0271;2025-08;1;PE;Matriz;Operações;Técnico;CLT;Noturno;6x1;22;158
FUNC0272;2025-07;1;PI;Filial Oeste;Backoffice;Coordenador;CLT;Noturno;6x1;19;137
